trip_distance,cantidad_viajes,time,day_of_week,hour
1222.31,615,2023-02-01 00:00:00,2,0
1615.95,781,2023-02-01 01:00:00,2,1
761.39,380,2023-02-01 02:00:00,2,2
370.88,182,2023-02-01 03:00:00,2,3
301.18,151,2023-02-01 04:00:00,2,4
324.82,181,2023-02-01 05:00:00,2,5
1373.06,778,2023-02-01 06:00:00,2,6
4108.03,2261,2023-02-01 07:00:00,2,7
7240.46,4166,2023-02-01 08:00:00,2,8
8247.63,4820,2023-02-01 09:00:00,2,9
7769.93,4698,2023-02-01 10:00:00,2,10
7384.43,4516,2023-02-01 11:00:00,2,11
8059.14,4958,2023-02-01 12:00:00,2,12
7882.7,4844,2023-02-01 13:00:00,2,13
8011.11,4945,2023-02-01 14:00:00,2,14
8967.43,5514,2023-02-01 15:00:00,2,15
8722.28,5410,2023-02-01 16:00:00,2,16
9948.38,5964,2023-02-01 17:00:00,2,17
12178.5,7188,2023-02-01 18:00:00,2,18
11697.06,6750,2023-02-01 19:00:00,2,19
10798.42,5892,2023-02-01 20:00:00,2,20
11586.0,5814,2023-02-01 21:00:00,2,21
10536.01,5199,2023-02-01 22:00:00,2,22
7224.47,3495,2023-02-01 23:00:00,2,23
3723.66,1782,2023-02-02 00:00:00,3,0
1762.15,863,2023-02-02 01:00:00,3,1
938.42,459,2023-02-02 02:00:00,3,2
541.01,279,2023-02-02 03:00:00,3,3
381.69,184,2023-02-02 04:00:00,3,4
346.76,192,2023-02-02 05:00:00,3,5
1420.44,814,2023-02-02 06:00:00,3,6
4251.29,2295,2023-02-02 07:00:00,3,7
7325.02,4212,2023-02-02 08:00:00,3,8
8137.53,4748,2023-02-02 09:00:00,3,9
7451.94,4500,2023-02-02 10:00:00,3,10
7699.63,4642,2023-02-02 11:00:00,3,11
7943.73,4922,2023-02-02 12:00:00,3,12
7846.89,4903,2023-02-02 13:00:00,3,13
8508.69,5184,2023-02-02 14:00:00,3,14
9557.53,5839,2023-02-02 15:00:00,3,15
9354.85,5652,2023-02-02 16:00:00,3,16
10238.8,6213,2023-02-02 17:00:00,3,17
12505.39,7391,2023-02-02 18:00:00,3,18
12817.99,7354,2023-02-02 19:00:00,3,19
10976.75,5975,2023-02-02 20:00:00,3,20
11031.56,5631,2023-02-02 21:00:00,3,21
11958.7,5853,2023-02-02 22:00:00,3,22
9102.83,4409,2023-02-02 23:00:00,3,23
5592.42,2657,2023-02-03 00:00:00,4,0
3255.75,1598,2023-02-03 01:00:00,4,1
1925.07,954,2023-02-03 02:00:00,4,2
941.06,501,2023-02-03 03:00:00,4,3
695.3,336,2023-02-03 04:00:00,4,4
421.55,223,2023-02-03 05:00:00,4,5
1218.09,707,2023-02-03 06:00:00,4,6
3230.32,1808,2023-02-03 07:00:00,4,7
5837.48,3512,2023-02-03 08:00:00,4,8
6698.47,4089,2023-02-03 09:00:00,4,9
6923.26,4182,2023-02-03 10:00:00,4,10
7289.92,4538,2023-02-03 11:00:00,4,11
8153.97,5126,2023-02-03 12:00:00,4,12
7923.1,4845,2023-02-03 13:00:00,4,13
8663.49,5344,2023-02-03 14:00:00,4,14
10338.83,6335,2023-02-03 15:00:00,4,15
9986.2,6184,2023-02-03 16:00:00,4,16
10896.96,6741,2023-02-03 17:00:00,4,17
13040.2,7839,2023-02-03 18:00:00,4,18
13214.02,7797,2023-02-03 19:00:00,4,19
10357.52,6003,2023-02-03 20:00:00,4,20
8750.18,4937,2023-02-03 21:00:00,4,21
9213.4,5079,2023-02-03 22:00:00,4,22
9276.53,4845,2023-02-03 23:00:00,4,23
8283.32,3987,2023-02-04 00:00:00,5,0
6231.78,3105,2023-02-04 01:00:00,5,1
4514.18,2289,2023-02-04 02:00:00,5,2
2967.2,1529,2023-02-04 03:00:00,5,3
1828.27,874,2023-02-04 04:00:00,5,4
483.28,258,2023-02-04 05:00:00,5,5
520.16,284,2023-02-04 06:00:00,5,6
1208.84,662,2023-02-04 07:00:00,5,7
2153.49,1199,2023-02-04 08:00:00,5,8
3639.02,2100,2023-02-04 09:00:00,5,9
5323.52,3140,2023-02-04 10:00:00,5,10
6831.36,4008,2023-02-04 11:00:00,5,11
7782.72,4628,2023-02-04 12:00:00,5,12
8343.94,4913,2023-02-04 13:00:00,5,13
8470.4,4861,2023-02-04 14:00:00,5,14
8933.3,5011,2023-02-04 15:00:00,5,15
9226.92,5228,2023-02-04 16:00:00,5,16
9854.18,5617,2023-02-04 17:00:00,5,17
10288.17,5799,2023-02-04 18:00:00,5,18
10227.56,5761,2023-02-04 19:00:00,5,19
7948.25,4494,2023-02-04 20:00:00,5,20
8207.62,4385,2023-02-04 21:00:00,5,21
9371.38,4814,2023-02-04 22:00:00,5,22
9811.39,4822,2023-02-04 23:00:00,5,23
9699.04,4442,2023-02-05 00:00:00,6,0
8301.32,3808,2023-02-05 01:00:00,6,1
6540.95,2978,2023-02-05 02:00:00,6,2
4575.57,2097,2023-02-05 03:00:00,6,3
2693.84,1228,2023-02-05 04:00:00,6,4
832.94,379,2023-02-05 05:00:00,6,5
531.99,255,2023-02-05 06:00:00,6,6
1172.67,597,2023-02-05 07:00:00,6,7
1796.45,989,2023-02-05 08:00:00,6,8
3211.27,1760,2023-02-05 09:00:00,6,9
5010.32,2779,2023-02-05 10:00:00,6,10
6528.16,3546,2023-02-05 11:00:00,6,11
7495.22,4101,2023-02-05 12:00:00,6,12
8243.02,4419,2023-02-05 13:00:00,6,13
8225.08,4432,2023-02-05 14:00:00,6,14
8214.13,4403,2023-02-05 15:00:00,6,15
8481.98,4473,2023-02-05 16:00:00,6,16
8429.14,4410,2023-02-05 17:00:00,6,17
8361.6,4450,2023-02-05 18:00:00,6,18
7091.61,3645,2023-02-05 19:00:00,6,19
6180.89,3144,2023-02-05 20:00:00,6,20
5890.58,2878,2023-02-05 21:00:00,6,21
4741.47,2208,2023-02-05 22:00:00,6,22
2948.93,1347,2023-02-05 23:00:00,6,23
1730.49,825,2023-02-06 00:00:00,0,0
868.18,420,2023-02-06 01:00:00,0,1
501.32,242,2023-02-06 02:00:00,0,2
310.75,152,2023-02-06 03:00:00,0,3
304.9,145,2023-02-06 04:00:00,0,4
363.55,186,2023-02-06 05:00:00,0,5
1341.25,774,2023-02-06 06:00:00,0,6
3606.65,1976,2023-02-06 07:00:00,0,7
6312.98,3625,2023-02-06 08:00:00,0,8
7160.24,4121,2023-02-06 09:00:00,0,9
6564.31,3905,2023-02-06 10:00:00,0,10
6537.11,3894,2023-02-06 11:00:00,0,11
6665.95,4024,2023-02-06 12:00:00,0,12
7030.02,4198,2023-02-06 13:00:00,0,13
7252.07,4361,2023-02-06 14:00:00,0,14
8370.85,5020,2023-02-06 15:00:00,0,15
8447.31,5016,2023-02-06 16:00:00,0,16
8948.03,5303,2023-02-06 17:00:00,0,17
10119.6,5865,2023-02-06 18:00:00,0,18
9226.81,5308,2023-02-06 19:00:00,0,19
8171.18,4311,2023-02-06 20:00:00,0,20
7553.47,3833,2023-02-06 21:00:00,0,21
6420.55,3217,2023-02-06 22:00:00,0,22
4167.61,2097,2023-02-06 23:00:00,0,23
2251.58,1106,2023-02-07 00:00:00,1,0
1010.3,508,2023-02-07 01:00:00,1,1
511.28,253,2023-02-07 02:00:00,1,2
283.34,157,2023-02-07 03:00:00,1,3
259.05,117,2023-02-07 04:00:00,1,4
288.15,164,2023-02-07 05:00:00,1,5
1343.7,793,2023-02-07 06:00:00,1,6
3989.61,2274,2023-02-07 07:00:00,1,7
6742.91,3951,2023-02-07 08:00:00,1,8
8098.9,4787,2023-02-07 09:00:00,1,9
7546.84,4556,2023-02-07 10:00:00,1,10
7413.34,4544,2023-02-07 11:00:00,1,11
7632.51,4781,2023-02-07 12:00:00,1,12
7755.66,4859,2023-02-07 13:00:00,1,13
8590.84,5276,2023-02-07 14:00:00,1,14
9344.28,5712,2023-02-07 15:00:00,1,15
9054.31,5625,2023-02-07 16:00:00,1,16
9793.43,5968,2023-02-07 17:00:00,1,17
11503.56,6783,2023-02-07 18:00:00,1,18
11280.2,6560,2023-02-07 19:00:00,1,19
9951.75,5481,2023-02-07 20:00:00,1,20
10649.43,5563,2023-02-07 21:00:00,1,21
9977.21,5097,2023-02-07 22:00:00,1,22
5800.52,2894,2023-02-07 23:00:00,1,23
3634.94,1717,2023-02-08 00:00:00,2,0
1608.54,786,2023-02-08 01:00:00,2,1
775.8,373,2023-02-08 02:00:00,2,2
351.33,178,2023-02-08 03:00:00,2,3
283.22,147,2023-02-08 04:00:00,2,4
369.92,197,2023-02-08 05:00:00,2,5
1317.74,738,2023-02-08 06:00:00,2,6
4111.11,2215,2023-02-08 07:00:00,2,7
6912.08,4035,2023-02-08 08:00:00,2,8
7828.76,4607,2023-02-08 09:00:00,2,9
7681.86,4564,2023-02-08 10:00:00,2,10
7449.76,4501,2023-02-08 11:00:00,2,11
8106.31,4936,2023-02-08 12:00:00,2,12
7893.88,4849,2023-02-08 13:00:00,2,13
8101.96,4947,2023-02-08 14:00:00,2,14
9231.49,5572,2023-02-08 15:00:00,2,15
9184.14,5548,2023-02-08 16:00:00,2,16
10207.56,6118,2023-02-08 17:00:00,2,17
12063.81,7033,2023-02-08 18:00:00,2,18
11936.26,6761,2023-02-08 19:00:00,2,19
10490.31,5666,2023-02-08 20:00:00,2,20
11116.46,5558,2023-02-08 21:00:00,2,21
10953.27,5297,2023-02-08 22:00:00,2,22
8467.75,4018,2023-02-08 23:00:00,2,23
4417.92,2062,2023-02-09 00:00:00,3,0
2342.9,1113,2023-02-09 01:00:00,3,1
1141.57,541,2023-02-09 02:00:00,3,2
614.79,320,2023-02-09 03:00:00,3,3
497.62,228,2023-02-09 04:00:00,3,4
310.83,165,2023-02-09 05:00:00,3,5
1297.23,732,2023-02-09 06:00:00,3,6
4251.08,2262,2023-02-09 07:00:00,3,7
7099.99,4046,2023-02-09 08:00:00,3,8
8065.68,4670,2023-02-09 09:00:00,3,9
8164.42,4809,2023-02-09 10:00:00,3,10
7576.65,4594,2023-02-09 11:00:00,3,11
8408.85,5072,2023-02-09 12:00:00,3,12
8080.97,4949,2023-02-09 13:00:00,3,13
8614.89,5203,2023-02-09 14:00:00,3,14
9568.91,5797,2023-02-09 15:00:00,3,15
9477.31,5679,2023-02-09 16:00:00,3,16
10091.79,6001,2023-02-09 17:00:00,3,17
12159.3,7170,2023-02-09 18:00:00,3,18
12626.99,7104,2023-02-09 19:00:00,3,19
11111.5,5989,2023-02-09 20:00:00,3,20
10969.35,5574,2023-02-09 21:00:00,3,21
11802.94,5685,2023-02-09 22:00:00,3,22
9857.19,4613,2023-02-09 23:00:00,3,23
6502.29,3051,2023-02-10 00:00:00,4,0
3586.94,1721,2023-02-10 01:00:00,4,1
2411.05,1137,2023-02-10 02:00:00,4,2
1311.91,633,2023-02-10 03:00:00,4,3
847.65,399,2023-02-10 04:00:00,4,4
479.95,247,2023-02-10 05:00:00,4,5
1130.68,637,2023-02-10 06:00:00,4,6
3325.73,1780,2023-02-10 07:00:00,4,7
5621.26,3268,2023-02-10 08:00:00,4,8
6339.08,3697,2023-02-10 09:00:00,4,9
6938.41,4089,2023-02-10 10:00:00,4,10
6944.73,4082,2023-02-10 11:00:00,4,11
7761.5,4706,2023-02-10 12:00:00,4,12
7878.63,4693,2023-02-10 13:00:00,4,13
8345.29,4946,2023-02-10 14:00:00,4,14
9311.83,5488,2023-02-10 15:00:00,4,15
9309.31,5455,2023-02-10 16:00:00,4,16
10321.46,6097,2023-02-10 17:00:00,4,17
12111.74,6995,2023-02-10 18:00:00,4,18
12350.61,7173,2023-02-10 19:00:00,4,19
11412.04,6323,2023-02-10 20:00:00,4,20
9964.66,5349,2023-02-10 21:00:00,4,21
11507.28,5896,2023-02-10 22:00:00,4,22
11434.89,5752,2023-02-10 23:00:00,4,23
10908.92,5191,2023-02-11 00:00:00,5,0
9396.61,4444,2023-02-11 01:00:00,5,1
7698.54,3601,2023-02-11 02:00:00,5,2
5442.2,2546,2023-02-11 03:00:00,5,3
3058.41,1413,2023-02-11 04:00:00,5,4
900.02,423,2023-02-11 05:00:00,5,5
594.47,313,2023-02-11 06:00:00,5,6
1294.16,668,2023-02-11 07:00:00,5,7
2258.54,1209,2023-02-11 08:00:00,5,8
4075.41,2245,2023-02-11 09:00:00,5,9
6149.09,3470,2023-02-11 10:00:00,5,10
7905.59,4363,2023-02-11 11:00:00,5,11
8944.5,5045,2023-02-11 12:00:00,5,12
9655.42,5343,2023-02-11 13:00:00,5,13
9874.62,5428,2023-02-11 14:00:00,5,14
9825.68,5483,2023-02-11 15:00:00,5,15
10281.45,5788,2023-02-11 16:00:00,5,16
11197.27,6120,2023-02-11 17:00:00,5,17
11456.53,6319,2023-02-11 18:00:00,5,18
12658.37,6869,2023-02-11 19:00:00,5,19
10475.74,5787,2023-02-11 20:00:00,5,20
9487.98,5028,2023-02-11 21:00:00,5,21
11085.09,5508,2023-02-11 22:00:00,5,22
11342.58,5525,2023-02-11 23:00:00,5,23
11430.84,5165,2023-02-12 00:00:00,6,0
9661.04,4453,2023-02-12 01:00:00,6,1
8111.1,3622,2023-02-12 02:00:00,6,2
5669.51,2508,2023-02-12 03:00:00,6,3
3549.25,1583,2023-02-12 04:00:00,6,4
1113.79,490,2023-02-12 05:00:00,6,5
611.47,288,2023-02-12 06:00:00,6,6
1152.26,582,2023-02-12 07:00:00,6,7
2034.62,1044,2023-02-12 08:00:00,6,8
3135.67,1664,2023-02-12 09:00:00,6,9
5068.84,2779,2023-02-12 10:00:00,6,10
6831.28,3673,2023-02-12 11:00:00,6,11
7482.68,4109,2023-02-12 12:00:00,6,12
8138.87,4508,2023-02-12 13:00:00,6,13
8697.61,4756,2023-02-12 14:00:00,6,14
8145.83,4463,2023-02-12 15:00:00,6,15
8058.03,4329,2023-02-12 16:00:00,6,16
9722.84,5024,2023-02-12 17:00:00,6,17
12355.79,6384,2023-02-12 18:00:00,6,18
6530.92,3525,2023-02-12 19:00:00,6,19
4608.08,2377,2023-02-12 20:00:00,6,20
5907.8,2964,2023-02-12 21:00:00,6,21
6691.15,3204,2023-02-12 22:00:00,6,22
9140.88,4148,2023-02-12 23:00:00,6,23
2872.34,1430,2023-02-13 00:00:00,0,0
1373.49,645,2023-02-13 01:00:00,0,1
730.35,372,2023-02-13 02:00:00,0,2
487.25,250,2023-02-13 03:00:00,0,3
320.69,158,2023-02-13 04:00:00,0,4
369.45,194,2023-02-13 05:00:00,0,5
1218.12,698,2023-02-13 06:00:00,0,6
3581.77,1944,2023-02-13 07:00:00,0,7
6434.09,3621,2023-02-13 08:00:00,0,8
7155.93,4134,2023-02-13 09:00:00,0,9
6579.03,3821,2023-02-13 10:00:00,0,10
6720.11,3986,2023-02-13 11:00:00,0,11
7225.63,4235,2023-02-13 12:00:00,0,12
6716.64,4021,2023-02-13 13:00:00,0,13
7347.51,4366,2023-02-13 14:00:00,0,14
8412.5,5006,2023-02-13 15:00:00,0,15
8146.73,4846,2023-02-13 16:00:00,0,16
8910.21,5217,2023-02-13 17:00:00,0,17
10096.84,5869,2023-02-13 18:00:00,0,18
9568.96,5418,2023-02-13 19:00:00,0,19
8654.02,4617,2023-02-13 20:00:00,0,20
7776.49,3952,2023-02-13 21:00:00,0,21
7663.94,3756,2023-02-13 22:00:00,0,22
5090.83,2478,2023-02-13 23:00:00,0,23
2307.31,1130,2023-02-14 00:00:00,1,0
1000.57,503,2023-02-14 01:00:00,1,1
532.04,269,2023-02-14 02:00:00,1,2
297.99,152,2023-02-14 03:00:00,1,3
233.74,117,2023-02-14 04:00:00,1,4
339.56,182,2023-02-14 05:00:00,1,5
1236.1,714,2023-02-14 06:00:00,1,6
4073.41,2250,2023-02-14 07:00:00,1,7
6919.2,4001,2023-02-14 08:00:00,1,8
7700.6,4549,2023-02-14 09:00:00,1,9
7290.58,4414,2023-02-14 10:00:00,1,10
7437.4,4464,2023-02-14 11:00:00,1,11
7723.15,4786,2023-02-14 12:00:00,1,12
7575.02,4803,2023-02-14 13:00:00,1,13
8303.36,5033,2023-02-14 14:00:00,1,14
8818.22,5469,2023-02-14 15:00:00,1,15
9221.92,5569,2023-02-14 16:00:00,1,16
10470.62,6249,2023-02-14 17:00:00,1,17
12829.22,7494,2023-02-14 18:00:00,1,18
13234.95,7636,2023-02-14 19:00:00,1,19
10811.67,6053,2023-02-14 20:00:00,1,20
9454.65,5148,2023-02-14 21:00:00,1,21
9526.42,4945,2023-02-14 22:00:00,1,22
8362.61,4150,2023-02-14 23:00:00,1,23
4940.55,2363,2023-02-15 00:00:00,2,0
2303.95,1093,2023-02-15 01:00:00,2,1
1127.52,545,2023-02-15 02:00:00,2,2
555.52,275,2023-02-15 03:00:00,2,3
396.76,210,2023-02-15 04:00:00,2,4
347.98,198,2023-02-15 05:00:00,2,5
1169.74,647,2023-02-15 06:00:00,2,6
4174.7,2206,2023-02-15 07:00:00,2,7
6821.74,3879,2023-02-15 08:00:00,2,8
7559.37,4468,2023-02-15 09:00:00,2,9
7721.22,4432,2023-02-15 10:00:00,2,10
7445.37,4421,2023-02-15 11:00:00,2,11
7852.24,4741,2023-02-15 12:00:00,2,12
7801.72,4659,2023-02-15 13:00:00,2,13
8366.45,5042,2023-02-15 14:00:00,2,14
8958.08,5374,2023-02-15 15:00:00,2,15
8863.01,5275,2023-02-15 16:00:00,2,16
10047.28,5985,2023-02-15 17:00:00,2,17
11921.46,6995,2023-02-15 18:00:00,2,18
11808.62,6685,2023-02-15 19:00:00,2,19
10878.04,5803,2023-02-15 20:00:00,2,20
11013.94,5517,2023-02-15 21:00:00,2,21
10523.81,5129,2023-02-15 22:00:00,2,22
8368.62,3963,2023-02-15 23:00:00,2,23
4262.75,2014,2023-02-16 00:00:00,3,0
2213.24,1055,2023-02-16 01:00:00,3,1
1076.21,534,2023-02-16 02:00:00,3,2
646.99,323,2023-02-16 03:00:00,3,3
436.18,211,2023-02-16 04:00:00,3,4
400.84,216,2023-02-16 05:00:00,3,5
1412.37,791,2023-02-16 06:00:00,3,6
4004.27,2188,2023-02-16 07:00:00,3,7
6897.21,3939,2023-02-16 08:00:00,3,8
7956.92,4574,2023-02-16 09:00:00,3,9
7440.22,4385,2023-02-16 10:00:00,3,10
7450.63,4462,2023-02-16 11:00:00,3,11
7915.17,4826,2023-02-16 12:00:00,3,12
8346.83,5009,2023-02-16 13:00:00,3,13
8991.73,5323,2023-02-16 14:00:00,3,14
11308.02,7175,2023-02-16 15:00:00,3,15
10497.05,6509,2023-02-16 16:00:00,3,16
10093.42,5943,2023-02-16 17:00:00,3,17
12114.85,6962,2023-02-16 18:00:00,3,18
11794.74,6625,2023-02-16 19:00:00,3,19
10416.61,5510,2023-02-16 20:00:00,3,20
10795.8,5431,2023-02-16 21:00:00,3,21
11010.12,5315,2023-02-16 22:00:00,3,22
7829.72,3768,2023-02-16 23:00:00,3,23
5645.37,2682,2023-02-17 00:00:00,4,0
3281.71,1537,2023-02-17 01:00:00,4,1
2022.29,980,2023-02-17 02:00:00,4,2
1219.85,585,2023-02-17 03:00:00,4,3
703.06,337,2023-02-17 04:00:00,4,4
443.05,248,2023-02-17 05:00:00,4,5
1220.58,690,2023-02-17 06:00:00,4,6
3233.52,1772,2023-02-17 07:00:00,4,7
5742.9,3387,2023-02-17 08:00:00,4,8
6598.06,4042,2023-02-17 09:00:00,4,9
6706.5,4026,2023-02-17 10:00:00,4,10
6787.08,4036,2023-02-17 11:00:00,4,11
7494.73,4435,2023-02-17 12:00:00,4,12
8322.59,5166,2023-02-17 13:00:00,4,13
8689.96,5187,2023-02-17 14:00:00,4,14
9157.48,5506,2023-02-17 15:00:00,4,15
10024.15,5965,2023-02-17 16:00:00,4,16
10886.29,6626,2023-02-17 17:00:00,4,17
11056.76,6529,2023-02-17 18:00:00,4,18
11664.3,6830,2023-02-17 19:00:00,4,19
9853.28,5745,2023-02-17 20:00:00,4,20
9111.18,5129,2023-02-17 21:00:00,4,21
9744.93,5196,2023-02-17 22:00:00,4,22
9400.3,4928,2023-02-17 23:00:00,4,23
8559.74,4273,2023-02-18 00:00:00,5,0
7387.08,3614,2023-02-18 01:00:00,5,1
5984.74,2882,2023-02-18 02:00:00,5,2
4285.12,2023,2023-02-18 03:00:00,5,3
2586.2,1240,2023-02-18 04:00:00,5,4
534.83,288,2023-02-18 05:00:00,5,5
560.56,297,2023-02-18 06:00:00,5,6
1257.69,675,2023-02-18 07:00:00,5,7
2083.18,1110,2023-02-18 08:00:00,5,8
3767.49,2132,2023-02-18 09:00:00,5,9
6117.22,3302,2023-02-18 10:00:00,5,10
7255.19,4006,2023-02-18 11:00:00,5,11
8238.5,4592,2023-02-18 12:00:00,5,12
8897.19,4941,2023-02-18 13:00:00,5,13
8667.78,4814,2023-02-18 14:00:00,5,14
9290.35,5122,2023-02-18 15:00:00,5,15
10066.67,5419,2023-02-18 16:00:00,5,16
10701.57,5757,2023-02-18 17:00:00,5,17
10820.3,5908,2023-02-18 18:00:00,5,18
11058.27,6088,2023-02-18 19:00:00,5,19
9529.21,5229,2023-02-18 20:00:00,5,20
8883.75,4677,2023-02-18 21:00:00,5,21
9628.13,4892,2023-02-18 22:00:00,5,22
10457.98,5175,2023-02-18 23:00:00,5,23
10842.47,5029,2023-02-19 00:00:00,6,0
9357.46,4262,2023-02-19 01:00:00,6,1
7524.4,3387,2023-02-19 02:00:00,6,2
5518.67,2437,2023-02-19 03:00:00,6,3
3659.29,1595,2023-02-19 04:00:00,6,4
1041.36,444,2023-02-19 05:00:00,6,5
532.56,261,2023-02-19 06:00:00,6,6
1107.47,567,2023-02-19 07:00:00,6,7
1749.03,895,2023-02-19 08:00:00,6,8
2929.31,1504,2023-02-19 09:00:00,6,9
4997.11,2614,2023-02-19 10:00:00,6,10
6687.47,3528,2023-02-19 11:00:00,6,11
7852.59,4134,2023-02-19 12:00:00,6,12
8180.55,4380,2023-02-19 13:00:00,6,13
8132.35,4335,2023-02-19 14:00:00,6,14
8333.6,4405,2023-02-19 15:00:00,6,15
8881.94,4659,2023-02-19 16:00:00,6,16
9023.04,4824,2023-02-19 17:00:00,6,17
8788.54,4711,2023-02-19 18:00:00,6,18
7891.13,4266,2023-02-19 19:00:00,6,19
6803.48,3514,2023-02-19 20:00:00,6,20
6653.37,3314,2023-02-19 21:00:00,6,21
6560.79,3124,2023-02-19 22:00:00,6,22
5167.04,2488,2023-02-19 23:00:00,6,23
3468.9,1657,2023-02-20 00:00:00,0,0
2334.6,1082,2023-02-20 01:00:00,0,1
1488.82,714,2023-02-20 02:00:00,0,2
894.9,446,2023-02-20 03:00:00,0,3
650.79,321,2023-02-20 04:00:00,0,4
363.93,187,2023-02-20 05:00:00,0,5
590.63,313,2023-02-20 06:00:00,0,6
1471.49,830,2023-02-20 07:00:00,0,7
2434.79,1395,2023-02-20 08:00:00,0,8
3720.87,2166,2023-02-20 09:00:00,0,9
4756.1,2730,2023-02-20 10:00:00,0,10
5955.66,3344,2023-02-20 11:00:00,0,11
6748.42,3905,2023-02-20 12:00:00,0,12
6806.92,3932,2023-02-20 13:00:00,0,13
7366.09,4211,2023-02-20 14:00:00,0,14
8402.39,4645,2023-02-20 15:00:00,0,15
8304.51,4597,2023-02-20 16:00:00,0,16
8257.85,4566,2023-02-20 17:00:00,0,17
8403.13,4597,2023-02-20 18:00:00,0,18
7253.5,4073,2023-02-20 19:00:00,0,19
6149.42,3309,2023-02-20 20:00:00,0,20
5875.05,3006,2023-02-20 21:00:00,0,21
5343.26,2675,2023-02-20 22:00:00,0,22
3358.08,1633,2023-02-20 23:00:00,0,23
1843.94,910,2023-02-21 00:00:00,1,0
883.02,456,2023-02-21 01:00:00,1,1
424.1,224,2023-02-21 02:00:00,1,2
234.09,132,2023-02-21 03:00:00,1,3
214.17,98,2023-02-21 04:00:00,1,4
272.46,166,2023-02-21 05:00:00,1,5
1380.32,852,2023-02-21 06:00:00,1,6
3501.87,2031,2023-02-21 07:00:00,1,7
6112.63,3500,2023-02-21 08:00:00,1,8
7549.62,4543,2023-02-21 09:00:00,1,9
6982.44,4284,2023-02-21 10:00:00,1,10
7162.01,4338,2023-02-21 11:00:00,1,11
7470.31,4596,2023-02-21 12:00:00,1,12
7634.34,4646,2023-02-21 13:00:00,1,13
7827.12,4845,2023-02-21 14:00:00,1,14
8462.55,5067,2023-02-21 15:00:00,1,15
9709.67,6032,2023-02-21 16:00:00,1,16
9489.37,5778,2023-02-21 17:00:00,1,17
10764.8,6584,2023-02-21 18:00:00,1,18
9972.4,5755,2023-02-21 19:00:00,1,19
8702.63,4784,2023-02-21 20:00:00,1,20
8249.9,4282,2023-02-21 21:00:00,1,21
8235.5,4120,2023-02-21 22:00:00,1,22
5453.42,2710,2023-02-21 23:00:00,1,23
2587.97,1257,2023-02-22 00:00:00,2,0
1282.63,636,2023-02-22 01:00:00,2,1
701.14,351,2023-02-22 02:00:00,2,2
381.79,183,2023-02-22 03:00:00,2,3
305.12,150,2023-02-22 04:00:00,2,4
332.28,183,2023-02-22 05:00:00,2,5
1259.98,732,2023-02-22 06:00:00,2,6
3824.38,2133,2023-02-22 07:00:00,2,7
6698.3,3797,2023-02-22 08:00:00,2,8
7820.67,4596,2023-02-22 09:00:00,2,9
7816.51,4619,2023-02-22 10:00:00,2,10
7577.76,4580,2023-02-22 11:00:00,2,11
8505.26,5196,2023-02-22 12:00:00,2,12
8550.37,5171,2023-02-22 13:00:00,2,13
11159.01,6834,2023-02-22 14:00:00,2,14
10244.11,6513,2023-02-22 15:00:00,2,15
9879.14,6231,2023-02-22 16:00:00,2,16
10065.01,6135,2023-02-22 17:00:00,2,17
11374.14,6713,2023-02-22 18:00:00,2,18
11657.74,6695,2023-02-22 19:00:00,2,19
10367.68,5780,2023-02-22 20:00:00,2,20
10189.28,5178,2023-02-22 21:00:00,2,21
9598.42,4725,2023-02-22 22:00:00,2,22
6759.87,3267,2023-02-22 23:00:00,2,23
3677.34,1746,2023-02-23 00:00:00,3,0
1747.78,855,2023-02-23 01:00:00,3,1
962.93,484,2023-02-23 02:00:00,3,2
508.31,270,2023-02-23 03:00:00,3,3
391.94,202,2023-02-23 04:00:00,3,4
382.98,209,2023-02-23 05:00:00,3,5
1273.59,746,2023-02-23 06:00:00,3,6
3617.68,2020,2023-02-23 07:00:00,3,7
6592.61,3833,2023-02-23 08:00:00,3,8
7695.33,4567,2023-02-23 09:00:00,3,9
7578.77,4487,2023-02-23 10:00:00,3,10
7736.58,4694,2023-02-23 11:00:00,3,11
8210.17,5044,2023-02-23 12:00:00,3,12
8273.82,5065,2023-02-23 13:00:00,3,13
9036.02,5409,2023-02-23 14:00:00,3,14
9598.28,5810,2023-02-23 15:00:00,3,15
9405.89,5686,2023-02-23 16:00:00,3,16
11828.16,6828,2023-02-23 17:00:00,3,17
12749.86,7302,2023-02-23 18:00:00,3,18
12765.54,7143,2023-02-23 19:00:00,3,19
11359.28,6142,2023-02-23 20:00:00,3,20
11339.99,5760,2023-02-23 21:00:00,3,21
11915.24,5848,2023-02-23 22:00:00,3,22
9307.72,4394,2023-02-23 23:00:00,3,23
5682.83,2753,2023-02-24 00:00:00,4,0
3289.63,1607,2023-02-24 01:00:00,4,1
2003.83,989,2023-02-24 02:00:00,4,2
1112.88,567,2023-02-24 03:00:00,4,3
684.21,346,2023-02-24 04:00:00,4,4
424.1,223,2023-02-24 05:00:00,4,5
1176.18,659,2023-02-24 06:00:00,4,6
3079.74,1696,2023-02-24 07:00:00,4,7
5111.39,2966,2023-02-24 08:00:00,4,8
6185.36,3644,2023-02-24 09:00:00,4,9
6937.59,4121,2023-02-24 10:00:00,4,10
7365.63,4316,2023-02-24 11:00:00,4,11
8101.97,4865,2023-02-24 12:00:00,4,12
7991.88,4863,2023-02-24 13:00:00,4,13
